VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-4.682172277116,0.004448363223,1107884.0126183,0.000000000000,Intercept,v2024,HCUP 2021
FEMALE,1,-0.014744899637,0.005967325523,6.105541426880,0.013475865955,Female,v2024,HCUP 2021
AGECAT1,1,2.585452983981,0.004469852364,334569.94989997,0.000000000000,Age 0-4,v2024,HCUP 2021
AGECAT2,1,1.337270147149,0.004800559293,77598.731682828,0.000000000000,Age 5-9,v2024,HCUP 2021
AGECAT3,1,0.696054227657,0.005167899382,18140.867541990,0.000000000000,Age 10-14,v2024,HCUP 2021
AGECAT4,1,0.656691368524,0.005731649881,13126.934215829,0.000000000000,Age 15-17,v2024,HCUP 2021
AGECAT5,1,0.863239057753,0.004827716533,31972.650501296,0.000000000000,Age 18-24,v2024,HCUP 2021
AGECAT6,1,0.823473113286,0.005037462324,26722.385551791,0.000000000000,Age 25-29,v2024,HCUP 2021
AGECAT7,1,0.826041996023,0.005021692133,27058.523039344,0.000000000000,Age 30-34,v2024,HCUP 2021
AGECAT8,1,0.734335770715,0.005122900752,20547.428761010,0.000000000000,Age 35-39,v2024,HCUP 2021
AGECAT9,1,0.626541353951,0.005265115570,14160.665549498,0.000000000000,Age 40-44,v2024,HCUP 2021
AGECAT10,1,0.443759444393,0.005513019292,6479.1225384279,0.000000000000,Age 45-49,v2024,HCUP 2021
AGECAT11,1,0.306526049641,0.005610379417,2985.0410736943,0.000000000000,Age 50-54,v2024,HCUP 2021
AGECAT12,1,0.200461865846,0.005716819281,1229.5738251894,0.000000000000,Age 55-59,v2024,HCUP 2021
FAGECAT1,1,-0.111047598928,0.006281305413,312.54929562540,0.000000000000,"Female,Age 0-4",v2024,HCUP 2021
FAGECAT2,1,0.041441985322,0.006737634611,37.832600550902,0.000000000771,"Female,Age 5-9",v2024,HCUP 2021
FAGECAT3,1,0.168562593509,0.007198023539,548.39802784335,0.000000000000,"Female,Age 10-14",v2024,HCUP 2021
FAGECAT4,1,0.402711225507,0.007796858051,2667.7689664040,0.000000000000,"Female,Age 15-17",v2024,HCUP 2021
FAGECAT5,1,1.030421584783,0.006538471321,24835.759669175,0.000000000000,"Female,Age 18-24",v2024,HCUP 2021
FAGECAT6,1,0.858708339761,0.006789328959,15996.967334082,0.000000000000,"Female,Age 25-29",v2024,HCUP 2021
FAGECAT7,1,0.746850561215,0.006796374124,12075.715368732,0.000000000000,"Female,Age 30-34",v2024,HCUP 2021
FAGECAT8,1,0.240738311318,0.007088835360,1153.2956126973,0.000000000000,"Female,Age 35-39",v2024,HCUP 2021
FAGECAT9,1,0.190094368558,0.007294776692,679.06992878233,0.000000000000,"Female,Age 40-44",v2024,HCUP 2021
FAGECAT10,1,0.153958395205,0.007641129017,405.96789138399,0.000000000000,"Female,Age 45-49",v2024,HCUP 2021
FAGECAT11,1,0.127862751776,0.007790977482,269.34207115487,0.000000000000,"Female,Age 50-54",v2024,HCUP 2021
FAGECAT12,1,0.039990760431,0.007986393886,25.073668141385,0.000000551813,"Female,Age 55-59",v2024,HCUP 2021
POVCAT1,1,-0.927119480998,0.002416888403,147149.30589692,0.000000000000,"County decile 1, percent in poverty <= 7.4",v2024,HCUP 2021
POVCAT2,1,-0.649121100789,0.002202358974,86871.083225761,0.000000000000,"County decile 2,  7.4 < percent in poverty <= 9.4",v2024,HCUP 2021
POVCAT3,1,-0.590929073919,0.002156179350,75110.551508548,0.000000000000,"County decile 3,  9.4 < percent in poverty <= 10.5",v2024,HCUP 2021
POVCAT4,1,-0.438466676291,0.002053575920,45588.117412540,0.000000000000,"County decile 4, 10.5 < percent in poverty <= 11.6",v2024,HCUP 2021
POVCAT5,1,-0.377657309582,0.001996866987,35768.235457488,0.000000000000,"County decile 5, 11.6 < percent in poverty <= 12.9",v2024,HCUP 2021
POVCAT6,1,-0.259265459403,0.001947762486,17718.107377234,0.000000000000,"County decile 6, 12.9 < percent in poverty <= 14.4",v2024,HCUP 2021
POVCAT7,1,-0.411200027681,0.001931348141,45329.939417292,0.000000000000,"County decile 7, 14.4 < percent in poverty <= 15.7",v2024,HCUP 2021
POVCAT8,1,0.035561816043,0.001866403481,363.04193282224,0.000000000000,"County decile 8, 15.7 < percent in poverty <= 16.9",v2024,HCUP 2021
POVCAT9,1,-0.086221045727,0.001870074763,2125.7326001339,0.000000000000,"County decile 9, 16.9 < percent in poverty <= 20.1",v2024,HCUP 2021
