VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-2.218490679304,0.003386807189,429076.04708655,0.000000000000,Intercept,v2024,HCUP 2021
FEMALE,1,-0.176037600959,0.003817243655,2126.7239353645,0.000000000000,Female,v2024,HCUP 2021
AGECAT9,1,-1.996326575224,0.004529686141,194234.76041031,0.000000000000,Age 40-44,v2024,HCUP 2021
AGECAT10,1,-1.794655319159,0.004371047349,168574.18900950,0.000000000000,Age 45-49,v2024,HCUP 2021
AGECAT11,1,-1.566813670912,0.004081109891,147393.43030784,0.000000000000,Age 50-54,v2024,HCUP 2021
AGECAT12,1,-1.299436180554,0.003842470177,114363.88458730,0.000000000000,Age 55-59,v2024,HCUP 2021
AGECAT13,1,-1.134626213279,0.003748953219,91597.914006567,0.000000000000,Age 60-64,v2024,HCUP 2021
AGECAT14,1,-1.052995703771,0.003813797717,76232.101053842,0.000000000000,Age 65-69,v2024,HCUP 2021
AGECAT15,1,-0.926797039490,0.003881119597,57023.677787585,0.000000000000,Age 70-74,v2024,HCUP 2021
AGECAT16,1,-0.620602755882,0.004037635433,23625.074874575,0.000000000000,Age 75-79,v2024,HCUP 2021
AGECAT17,1,-0.349632149053,0.004300136886,6610.8630107960,0.000000000000,Age 80-84,v2024,HCUP 2021
FAGECAT9,1,0.191266559206,0.006161123078,963.73653041054,0.000000000000,"Female,Age 40-44",v2024,HCUP 2021
FAGECAT10,1,0.163635788476,0.005941334952,758.55751057949,0.000000000000,"Female,Age 45-49",v2024,HCUP 2021
FAGECAT11,1,0.131407762922,0.005534657583,563.71621789855,0.000000000000,"Female,Age 50-54",v2024,HCUP 2021
FAGECAT12,1,0.053820158237,0.005204856762,106.92330545694,0.000000000000,"Female,Age 55-59",v2024,HCUP 2021
FAGECAT13,1,0.028157089249,0.005058319489,30.985820598916,0.000000025992,"Female,Age 60-64",v2024,HCUP 2021
FAGECAT14,1,0.019881431075,0.005136164626,14.983642859421,0.000108447140,"Female,Age 65-69",v2024,HCUP 2021
FAGECAT15,1,0.058380455140,0.005192910394,126.39016928380,0.000000000000,"Female,Age 70-74",v2024,HCUP 2021
FAGECAT16,1,0.060531882509,0.005380094624,126.58683247108,0.000000000000,"Female,Age 75-79",v2024,HCUP 2021
FAGECAT17,1,0.044861682900,0.005691024280,62.139856454364,0.000000000000,"Female,Age 80-84",v2024,HCUP 2021
POVCAT1,1,-0.874340223331,0.002981483280,85999.546277946,0.000000000000,"County decile 1, percent in poverty <= 7.4",v2024,HCUP 2021
POVCAT2,1,-0.703701087061,0.002791235854,63559.924641803,0.000000000000,"County decile 2,  7.4 < percent in poverty <= 9.4",v2024,HCUP 2021
POVCAT3,1,-0.646674039449,0.002739149892,55736.443911483,0.000000000000,"County decile 3,  9.4 < percent in poverty <= 10.5",v2024,HCUP 2021
POVCAT4,1,-0.524884563814,0.002654730478,39091.895590526,0.000000000000,"County decile 4, 10.5 < percent in poverty <= 11.6",v2024,HCUP 2021
POVCAT5,1,-0.448458420950,0.002532326943,31362.076904659,0.000000000000,"County decile 5, 11.6 < percent in poverty <= 12.9",v2024,HCUP 2021
POVCAT6,1,-0.330403085111,0.002495855007,17524.655264410,0.000000000000,"County decile 6, 12.9 < percent in poverty <= 14.4",v2024,HCUP 2021
POVCAT7,1,-0.384020009238,0.002470053608,24171.018435023,0.000000000000,"County decile 7, 14.4 < percent in poverty <= 15.7",v2024,HCUP 2021
POVCAT8,1,-0.186877051653,0.002504386443,5568.1286268154,0.000000000000,"County decile 8, 15.7 < percent in poverty <= 16.9",v2024,HCUP 2021
POVCAT9,1,-0.121412121913,0.002434876562,2486.3954381758,0.000000000000,"County decile 9, 16.9 < percent in poverty <= 20.1",v2024,HCUP 2021
