Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
Age_LT60,1,-0.138933187324,-0.492606215253,0.214739840605,-0.769931608884,0.441340462646,Gee,Age<60,v2024,"HCUP 2019, 2020, 2021"
Age_60_64,1,-0.222053512129,-0.571958262778,0.127851238520,-1.243815311472,0.213567543796,Gee,60 <= Age <= 64,v2024,"HCUP 2019, 2020, 2021"
Age_70_74,1,0.205594539937,-0.073123118065,0.484312197939,1.445756600366,0.148245482799,Gee,70 <= Age <= 74,v2024,"HCUP 2019, 2020, 2021"
Age_75_79,1,0.475522706147,0.198149646536,0.752895765759,3.360122209363,0.000779080018,Gee,75 <= Age <= 79,v2024,"HCUP 2019, 2020, 2021"
Age_80_84,1,0.693970908523,0.411904798476,0.976037018569,4.822124808966,0.000001420370,Gee,80 <= Age <= 84,v2024,"HCUP 2019, 2020, 2021"
Age_85_89,1,0.780478675829,0.446682944502,1.114274407156,4.582773090728,0.000004588499,Gee,85 <= Age <= 89,v2024,"HCUP 2019, 2020, 2021"
Age_90Plus,1,0.952174586815,0.438928724252,1.465420449378,3.636128478136,0.000276766332,Gee,Age >= 90,v2024,"HCUP 2019, 2020, 2021"
MALE,1,0.033931462142,-0.121974401745,0.189837326029,0.426567943518,0.669694050631,Gee,Patient Sex Flag: 1=Male / 0=Female,v2024,"HCUP 2019, 2020, 2021"
MDC_1,1,-0.896040760457,-1.265332178953,-0.526749341962,-4.755614485520,0.000001978437,Gee,Diseases and disorders of the nervous system,v2024,"HCUP 2019, 2020, 2021"
MDC_4,1,0.338504187795,-0.484231899183,1.161240274773,0.806401988675,0.420011100645,Gee,Diseases and disorders of the respiratory system,v2024,"HCUP 2019, 2020, 2021"
MDC_5,1,0.131841046826,-0.283175818240,0.546857911893,0.622634223364,0.533524916245,Gee,Diseases and disorders of the circulatory system,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR001,1,0.385785553209,0.030070355434,0.741500750984,2.125649381235,0.033532464620,Gee,Chronic rheumatic heart disease,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR007,1,-0.152643935721,-0.361937715405,0.056649843964,-1.429457755131,0.152872708632,Gee,Essential hypertension,v2024,"HCUP 2019, 2020, 2021"
