Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
Age_40_44,1,-0.908568123638,-1.015933543204,-0.801202704072,-16.58598091474,0.000000000000,Gee,40 <= Age <= 44,v2024,"HCUP 2019, 2020, 2021"
Age_45_49,1,-0.764044180347,-0.844220845337,-0.683867515357,-18.67749271275,0.000000000000,Gee,45 <= Age <= 49,v2024,"HCUP 2019, 2020, 2021"
Age_50_54,1,-0.584373049766,-0.646697819769,-0.522048279763,-18.37712567608,0.000000000000,Gee,50 <= Age <= 54,v2024,"HCUP 2019, 2020, 2021"
Age_55_59,1,-0.385114363147,-0.438465769348,-0.331762956946,-14.14789853632,0.000000000000,Gee,55 <= Age <= 59,v2024,"HCUP 2019, 2020, 2021"
Age_60_64,1,-0.142388236454,-0.211014721700,-0.073761751208,-4.066590533848,0.000047705957,Gee,60 <= Age <= 64,v2024,"HCUP 2019, 2020, 2021"
Age_70_74,1,0.222364498469,0.179409114738,0.265319882200,10.146025261110,0.000000000000,Gee,70 <= Age <= 74,v2024,"HCUP 2019, 2020, 2021"
Age_75_79,1,0.427529407606,0.383146588335,0.471912226876,18.879878633470,0.000000000000,Gee,75 <= Age <= 79,v2024,"HCUP 2019, 2020, 2021"
Age_80_84,1,0.651315935860,0.604025256216,0.698606615503,26.993813293862,0.000000000000,Gee,80 <= Age <= 84,v2024,"HCUP 2019, 2020, 2021"
Age_85_89,1,0.867588196904,0.815082719668,0.920093674140,32.385985402867,0.000000000000,Gee,85 <= Age <= 89,v2024,"HCUP 2019, 2020, 2021"
Age_90Plus,1,1.218134752455,1.149101968227,1.287167536682,34.585020289301,0.000000000000,Gee,Age >= 90,v2024,"HCUP 2019, 2020, 2021"
MALE,1,-0.211801026854,-0.239760494908,-0.183841558801,-14.84729193466,0.000000000000,Gee,Patient Sex Flag: 1=Male / 0=Female,v2024,"HCUP 2019, 2020, 2021"
Age_60_64_MALE,1,-0.079872080572,-0.157247292825,-0.002496868319,-2.023211267954,0.043051370445,Gee,60 <= Age <= 64 MALE,v2024,"HCUP 2019, 2020, 2021"
MDC_1,1,0.622567911594,0.438390111458,0.806745711730,6.625177864839,0.000000000035,Gee,Diseases and disorders of the nervous system,v2024,"HCUP 2019, 2020, 2021"
MDC_4,1,0.584428731926,0.445817336314,0.723040127538,8.263817423148,0.000000000000,Gee,Diseases and disorders of the respiratory system,v2024,"HCUP 2019, 2020, 2021"
MDC_5,1,-0.360621122959,-0.478382966643,-0.242859279274,-6.001981549786,0.000000001949,Gee,Diseases and disorders of the circulatory system,v2024,"HCUP 2019, 2020, 2021"
MDC_6,1,1.065121959713,0.886835478782,1.243408440643,11.709248336060,0.000000000000,Gee,Diseases and disorders of the digestive system,v2024,"HCUP 2019, 2020, 2021"
MDC_7,1,1.106767545707,0.840054919502,1.373480171912,8.133190241896,0.000000000000,Gee,Diseases and disorders of the hepatobiliary system and pancreas,v2024,"HCUP 2019, 2020, 2021"
MDC_8,1,0.914428324675,0.724688197587,1.104168451762,9.445796259954,0.000000000000,Gee,Diseases and disorders of the musculoskeletal system and connective tissue,v2024,"HCUP 2019, 2020, 2021"
MDC_17,1,1.933960413107,1.516885910078,2.351034916135,9.088286936000,0.000000000000,Gee,"Myeloproliferative diseases and disorders, poorly differentiated neoplasms",v2024,"HCUP 2019, 2020, 2021"
MDC_18,1,-0.439854295361,-0.588632674919,-0.291075915803,-5.794515170246,0.000000006852,Gee,"Infectious and parasitic diseases, systemic or unspecified sites",v2024,"HCUP 2019, 2020, 2021"
MDC_22,1,2.369814654353,1.696474566854,3.043154741852,6.898076408635,0.000000000005,Gee,Burns,v2024,"HCUP 2019, 2020, 2021"
MDC_24,1,1.431985239663,0.888579186085,1.975391293242,5.164902889197,0.000000240564,Gee,Multiple significant trauma,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_BLD006,1,0.248222189083,0.197790859686,0.298653518480,9.646911088461,0.000000000000,Gee,Coagulation and hemorrhagic disorders,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR003,1,0.090757611496,0.052746714272,0.128768508720,4.679754040222,0.000002872193,Gee,Nonrheumatic and unspecified valve disorders,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR005,1,-0.135303762296,-0.167063183816,-0.103544340776,-8.349978947340,0.000000000000,Gee,Myocarditis and cardiomyopathy,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR007,1,-0.266228583757,-0.298993830807,-0.233463336708,-15.92536247427,0.000000000000,Gee,Essential hypertension,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR009,1,0.428808783262,0.388101058270,0.469516508254,20.645952865417,0.000000000000,Gee,Acute myocardial infarction,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR011,1,-0.478444356278,-0.518952971132,-0.437935741423,-23.14899460971,0.000000000000,Gee,Coronary atherosclerosis and other heart disease,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR018,1,0.552946452666,0.497376615679,0.608516289654,19.502578941394,0.000000000000,Gee,Cardiac arrest and ventricular fibrillation,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR026,1,0.236302013685,0.194437761185,0.278166266185,11.062981150709,0.000000000000,Gee,Peripheral and visceral vascular disease,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR031,1,0.233698229612,0.182086102900,0.285310356325,8.874660713765,0.000000000000,Gee,Hypotension,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR032,1,0.181189614134,0.137382565947,0.224996662321,8.106574918322,0.000000000000,Gee,Other specified and unspecified circulatory disease,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_DIG004,1,-0.235496079706,-0.268712200412,-0.202279959001,-13.89577786093,0.000000000000,Gee,Esophageal disorders,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_DIG018,1,0.457042194658,0.393330924366,0.520753464950,14.060090731757,0.000000000000,Gee,Hepatic failure,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_END001,1,-0.143331977021,-0.179956854729,-0.106707099312,-7.670346779804,0.000000000000,Gee,Thyroid disorders,v2024,"HCUP 2019, 2020, 2021"
