Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
Age_LT60,1,-0.450583047393,-0.929995220098,0.028829125312,-1.842102881852,0.065460102356,Gee,Age<60,v2024,"HCUP 2019, 2020, 2021"
Age_60_64,1,-0.140712745351,-0.634517908223,0.353092417520,-0.558503502577,0.576500613437,Gee,60 <= Age <= 64,v2024,"HCUP 2019, 2020, 2021"
Age_70_74,1,0.249704787317,0.006227628186,0.493181946448,2.010095697086,0.044421061401,Gee,70 <= Age <= 74,v2024,"HCUP 2019, 2020, 2021"
Age_75_79,1,0.383990473961,0.071059336453,0.696921611470,2.405025927948,0.016171318398,Gee,75 <= Age <= 79,v2024,"HCUP 2019, 2020, 2021"
Age_80_84,1,0.477111304317,0.036624356626,0.917598252007,2.122925498656,0.033760095354,Gee,80 <= Age <= 84,v2024,"HCUP 2019, 2020, 2021"
Age_85Plus,1,-0.316178521656,-2.701214614945,2.068857571633,-0.259827730438,0.794996659582,Gee,Age >= 85,v2024,"HCUP 2019, 2020, 2021"
MALE,1,-0.158639943726,-0.445199574170,0.127919686718,-1.085039702662,0.277904071207,Gee,Patient Sex Flag: 1=Male / 0=Female,v2024,"HCUP 2019, 2020, 2021"
Age_LT60_MALE,1,-0.346157384506,-0.888903379261,0.196588610250,-1.250043322603,0.211283722095,Gee,Age<=60 MALE,v2024,"HCUP 2019, 2020, 2021"
Age_60_64_MALE,1,-0.195801222643,-0.740751309560,0.349148864274,-0.704217420498,0.481297383898,Gee,60 <= Age <= 64 MALE,v2024,"HCUP 2019, 2020, 2021"
Age_85Plus_MALE,1,1.300085937404,-1.226776008904,3.826947883711,1.008413466292,0.313256010832,Gee,Age >= 85 MALE,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_BLD006,1,0.403439320985,0.086546536775,0.720332105195,2.495249429708,0.012586861737,Gee,Coagulation and hemorrhagic disorders,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR007,1,-0.377308443651,-0.570951890367,-0.183664996935,-3.818930994874,0.000134031246,Gee,Essential hypertension,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR011,1,0.518563375654,0.251489011540,0.785637739768,3.805552597144,0.000141487942,Gee,Coronary atherosclerosis and other heart disease,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR014,1,0.466419435283,-0.133166652091,1.066005522656,1.524660618541,0.127343769207,Gee,Pulmonary heart disease,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR017,1,0.397600831272,0.154396887004,0.640804775539,3.204237957004,0.001354205012,Gee,Cardiac dysrhythmias,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR019,1,0.409409143137,0.131097998271,0.687720288004,2.883201734069,0.003936552480,Gee,Heart failure,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR026,1,0.308071330004,-0.088744206891,0.704886866900,1.521635761044,0.128100371851,Gee,Peripheral and visceral vascular disease,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_DIG004,1,-0.607625807890,-0.808567743972,-0.406683871808,-5.926710584977,0.000000003091,Gee,Esophageal disorders,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_DIG006,1,1.039569494807,0.483884579852,1.595254409761,3.666680009506,0.000245719964,Gee,Gastrointestinal and biliary perforation,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_DIG010,1,-0.379538320229,-0.686512279036,-0.072564361422,-2.423272128009,0.015381399739,Gee,Abdominal hernia,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_DIG019,1,0.473800007196,0.109578246201,0.838021768190,2.549630608128,0.010783711012,Gee,Other specified and unspecified liver disease,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_DIG021,1,0.893933764873,0.324224864335,1.463642665411,3.075391629061,0.002102263111,Gee,Gastrointestinal hemorrhage,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_END008,1,0.390743824862,0.193873284251,0.587614365474,3.890088489282,0.000100207674,Gee,Malnutrition,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_END010,1,-0.668480562367,-0.886268372467,-0.450692752267,-6.015937375013,0.000000001788,Gee,Disorders of lipid metabolism,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_END011,1,0.350056306009,0.097936127106,0.602176484912,2.721312333363,0.006502329336,Gee,Fluid and electrolyte disorders,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_FAC009,1,-0.912808974226,-1.218249375039,-0.607368573413,-5.857354526405,0.000000004703,Gee,"Implant, device or graft related encounter",v2024,"HCUP 2019, 2020, 2021"
