Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
Age_LT30,1,-1.432494709256,-1.691243679480,-1.173745739033,-10.85081821102,0.000000000000,Gee,Age < 30,v2024,"HCUP 2019, 2020, 2021"
Age_30_34,1,-0.843647734760,-1.141606226213,-0.545689243308,-5.549495057881,0.000000028650,Gee,30 <= Age <= 34,v2024,"HCUP 2019, 2020, 2021"
Age_35_39,1,-0.913224208856,-1.117317840209,-0.709130577502,-8.769928523967,0.000000000000,Gee,35 <= Age <= 39,v2024,"HCUP 2019, 2020, 2021"
Age_40_44,1,-0.919095007458,-1.062918056272,-0.775271958643,-12.52506554292,0.000000000000,Gee,40 <= Age <= 44,v2024,"HCUP 2019, 2020, 2021"
Age_45_49,1,-0.830754345868,-0.942965330612,-0.718543361124,-14.51059895440,0.000000000000,Gee,45 <= Age <= 49,v2024,"HCUP 2019, 2020, 2021"
Age_50_54,1,-0.677353458655,-0.728479723407,-0.626227193903,-25.96685657005,0.000000000000,Gee,50 <= Age <= 54,v2024,"HCUP 2019, 2020, 2021"
Age_55_59,1,-0.414909585212,-0.479444473835,-0.350374696589,-12.60105752418,0.000000000000,Gee,55 <= Age <= 59,v2024,"HCUP 2019, 2020, 2021"
Age_60_64,1,-0.174520313071,-0.231508152453,-0.117532473690,-6.002219629708,0.000000001946,Gee,60 <= Age <= 64,v2024,"HCUP 2019, 2020, 2021"
Age_70_74,1,0.255127523686,0.221927186081,0.288327861290,15.061315455451,0.000000000000,Gee,70 <= Age <= 74,v2024,"HCUP 2019, 2020, 2021"
Age_75_79,1,0.407621015699,0.359961629517,0.455280401880,16.763172464595,0.000000000000,Gee,75 <= Age <= 79,v2024,"HCUP 2019, 2020, 2021"
Age_80_84,1,0.555151063669,0.506814666419,0.603487460919,22.510492148129,0.000000000000,Gee,80 <= Age <= 84,v2024,"HCUP 2019, 2020, 2021"
Age_85_89,1,0.638334129792,0.587019637019,0.689648622565,24.381258332272,0.000000000000,Gee,85 <= Age <= 89,v2024,"HCUP 2019, 2020, 2021"
Age_90Plus,1,0.643077834288,0.590679347619,0.695476320957,24.054309095299,0.000000000000,Gee,Age >= 90,v2024,"HCUP 2019, 2020, 2021"
MALE,1,-0.137475328303,-0.170917296633,-0.104033359973,-8.057142138807,0.000000000000,Gee,Patient Sex Flag: 1=Male / 0=Female,v2024,"HCUP 2019, 2020, 2021"
Age_30_34_MALE,1,-0.402701926237,-0.774045213568,-0.031358638906,-2.125476072566,0.033546908552,Gee,30 <= Age <= 34 MALE,v2024,"HCUP 2019, 2020, 2021"
Age_35_39_MALE,1,-0.331724430769,-0.572885492214,-0.090563369324,-2.695990526842,0.007017966253,Gee,35 <= Age <= 39 MALE,v2024,"HCUP 2019, 2020, 2021"
Age_40_44_MALE,1,-0.147882309025,-0.324809165795,0.029044547744,-1.638213694250,0.101377123921,Gee,40 <= Age <= 44 MALE,v2024,"HCUP 2019, 2020, 2021"
Age_45_49_MALE,1,-0.061348236331,-0.190513039415,0.067816566753,-0.930906337117,0.351902016173,Gee,45 <= Age <= 49 MALE,v2024,"HCUP 2019, 2020, 2021"
Age_55_59_MALE,1,-0.072940348910,-0.149538548333,0.003657850513,-1.866368373674,0.061989844738,Gee,55 <= Age <= 59 MALE,v2024,"HCUP 2019, 2020, 2021"
Age_60_64_MALE,1,-0.106121421764,-0.171446932328,-0.040795911200,-3.183965388863,0.001452723813,Gee,60 <= Age <= 64 MALE,v2024,"HCUP 2019, 2020, 2021"
Age_75_79_MALE,1,0.108477669527,0.052996724012,0.163958615042,3.832168385492,0.000127018750,Gee,75 <= Age <= 79 MALE,v2024,"HCUP 2019, 2020, 2021"
Age_80_84_MALE,1,0.208324360316,0.152123602057,0.264525118575,7.265173210649,0.000000000000,Gee,80 <= Age <= 84 MALE,v2024,"HCUP 2019, 2020, 2021"
Age_85_89_MALE,1,0.286452020117,0.226619166864,0.346284873371,9.383400794087,0.000000000000,Gee,85 <= Age <= 89 MALE,v2024,"HCUP 2019, 2020, 2021"
Age_90Plus_MALE,1,0.373497426918,0.309755269572,0.437239584264,11.484416837396,0.000000000000,Gee,Age >= 90 MALE,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_BLD001,1,-0.262830410918,-0.307672561273,-0.217988260563,-11.48781080659,0.000000000000,Gee,Nutritional anemia,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_BLD006,1,0.250569426893,0.213315740041,0.287823113745,13.182777164742,0.000000000000,Gee,Coagulation and hemorrhagic disorders,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR003,1,0.143144596148,0.115819406833,0.170469785463,10.267385517330,0.000000000000,Gee,Nonrheumatic and unspecified valve disorders,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR005,1,-0.105011372350,-0.128365859216,-0.081656885484,-8.812803679065,0.000000000000,Gee,Myocarditis and cardiomyopathy,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR006,1,0.405089017174,0.344211117115,0.465966917233,13.041840855562,0.000000000000,Gee,Pericarditis and pericardial disease,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR007,1,-0.284513341210,-0.313579063793,-0.255447618626,-19.18534453382,0.000000000000,Gee,Essential hypertension,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR008,1,-0.289770641076,-0.318109657321,-0.261431624830,-20.04092221693,0.000000000000,Gee,Hypertension with complications and secondary hypertension,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR009,1,-0.253711218019,-0.339056639375,-0.168365796662,-5.826497097182,0.000000005660,Gee,Acute myocardial infarction,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR010,1,0.667127683216,0.573381103885,0.760874262546,13.947668720582,0.000000000000,Gee,Complications of acute myocardial infarction,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR011,1,-0.482896461137,-0.507610848637,-0.458182073637,-38.29589837437,0.000000000000,Gee,Coronary atherosclerosis and other heart disease,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR013,1,0.373076402424,0.286212763810,0.459940041039,8.417979305211,0.000000000000,Gee,Acute pulmonary embolism,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR014,1,0.063205773899,0.029081552778,0.097329995020,3.630296498689,0.000283095832,Gee,Pulmonary heart disease,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR015,1,-0.225274616666,-0.283060965922,-0.167488267410,-7.640734204222,0.000000000000,Gee,Other and ill-defined heart disease,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR016,1,0.093361688062,0.069601635187,0.117121740936,7.701394736076,0.000000000000,Gee,Conduction disorders,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR018,1,1.117203233191,1.074100052811,1.160306413571,50.800847667889,0.000000000000,Gee,Cardiac arrest and ventricular fibrillation,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR019,1,0.325995103927,0.298314850698,0.353675357155,23.082833005964,0.000000000000,Gee,Heart failure,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR020,1,0.194722907882,0.109137705762,0.280308110003,4.459297600022,0.000008222868,Gee,Cerebral infarction,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR025,1,0.162490141275,0.111444577266,0.213535705283,6.239030382460,0.000000000440,Gee,Sequela of cerebral infarction and other cerebrovascular disease,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR026,1,0.277612239782,0.243977169989,0.311247309575,16.176865247833,0.000000000000,Gee,Peripheral and visceral vascular disease,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR031,1,0.387075239119,0.351761725316,0.422388752923,21.483376936174,0.000000000000,Gee,Hypotension,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_CIR032,1,0.209322328100,0.175265015689,0.243379640510,12.046288893620,0.000000000000,Gee,Other specified and unspecified circulatory disease,v2024,"HCUP 2019, 2020, 2021"
d_DXCCSR_DIG004,1,-0.163103348976,-0.187937095718,-0.138269602234,-12.87267254007,0.000000000000,Gee,Esophageal disorders,v2024,"HCUP 2019, 2020, 2021"
