Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
Age_LT30,1,-0.522285965472,-0.661791344391,-0.382780586553,-7.337793638419,0.000000000000,Gee,Age < 30,v2024,"HCUP 2019, 2020, 2021"
Age_30_34,1,-0.481457027114,-0.639272916918,-0.323641137309,-5.979362625741,0.000000002240,Gee,30 <= Age <= 34,v2024,"HCUP 2019, 2020, 2021"
Age_35_39,1,-0.351943198387,-0.490817625408,-0.213068771366,-4.967048348932,0.000000679796,Gee,35 <= Age <= 39,v2024,"HCUP 2019, 2020, 2021"
Age_40_44,1,-0.216296757382,-0.336233835035,-0.096359679729,-3.534635516688,0.000408337988,Gee,40 <= Age <= 44,v2024,"HCUP 2019, 2020, 2021"
Age_45_49,1,-0.118222780030,-0.217580500500,-0.018865059559,-2.332102527236,0.019695298139,Gee,45 <= Age <= 49,v2024,"HCUP 2019, 2020, 2021"
Age_50_54,1,-0.159721995727,-0.255092815060,-0.064351176393,-3.282443847602,0.001029114798,Gee,50 <= Age <= 54,v2024,"HCUP 2019, 2020, 2021"
Age_55_59,1,-0.088203904130,-0.177093856087,0.000686047827,-1.944837088827,0.051794588703,Gee,55 <= Age <= 59,v2024,"HCUP 2019, 2020, 2021"
Age_60_64,1,-0.052228245059,-0.134896478530,0.030439988413,-1.238268618937,0.215616475568,Gee,60 <= Age <= 64,v2024,"HCUP 2019, 2020, 2021"
Age_70_74,1,0.037413444421,-0.044728633917,0.119555522759,0.892709377286,0.372012827322,Gee,70 <= Age <= 74,v2024,"HCUP 2019, 2020, 2021"
Age_75_79,1,0.187856705665,0.083987176208,0.291726235122,3.544758306712,0.000392973246,Gee,75 <= Age <= 79,v2024,"HCUP 2019, 2020, 2021"
Age_80_84,1,0.110417399967,0.012454634229,0.208380165706,2.209146766845,0.027164434134,Gee,80 <= Age <= 84,v2024,"HCUP 2019, 2020, 2021"
Age_85_89,1,0.033702024958,-0.089047816430,0.156451866347,0.538124973337,0.590490772422,Gee,85 <= Age <= 89,v2024,"HCUP 2019, 2020, 2021"
Age_90Plus,1,-0.085137685765,-0.258486915079,0.088211543549,-0.962604786226,0.335745894710,Gee,Age >= 90,v2024,"HCUP 2019, 2020, 2021"
MALE,1,-0.069460944840,-0.118204565494,-0.020717324185,-2.793000363728,0.005222163323,Gee,Patient Sex Flag: 1=Male / 0=Female,v2024,"HCUP 2019, 2020, 2021"
Age_75_79_MALE,1,-0.108242901311,-0.244899985612,0.028414182989,-1.552441933310,0.120556516443,Gee,75 <= Age <= 79 MALE,v2024,"HCUP 2019, 2020, 2021"
CMR_ALCOHOL,1,0.250081058879,0.142377803532,0.357784314225,4.550929004332,0.000005340957,Gee,Alcohol abuse,v2024,"HCUP 2019, 2020, 2021"
CMR_AUTOIMMUNE,1,0.084143325470,-0.035234388223,0.203521039163,1.381479694647,0.167131516924,Gee,Autoimmune conditions,v2024,"HCUP 2019, 2020, 2021"
CMR_CANCER_LEUK,1,0.275036687364,-0.002513001361,0.552586376088,1.942218001168,0.052110714775,Gee,Leukemia,v2024,"HCUP 2019, 2020, 2021"
CMR_CANCER_LYMPH,1,-0.164193580897,-0.423539091226,0.095151929432,-1.240867847078,0.214654572286,Gee,Lymphoma,v2024,"HCUP 2019, 2020, 2021"
CMR_CANCER_METS,1,-0.125725691860,-0.214614696097,-0.036836687624,-2.772196967375,0.005567933423,Gee,Metastatic cancer,v2024,"HCUP 2019, 2020, 2021"
CMR_CANCER_SOLID,1,-0.022883599880,-0.125180523502,0.079413323743,-0.438439691169,0.661067579383,Gee,"Solid tumor without metastasis, malignant",v2024,"HCUP 2019, 2020, 2021"
CMR_DRUG_ABUSE,1,0.246832335316,0.114341653184,0.379323017449,3.651445366971,0.000260768576,Gee,Drug abuse,v2024,"HCUP 2019, 2020, 2021"
CMR_LIVER_MLD,1,0.016164792473,-0.075766089072,0.108095674018,0.344632951760,0.730370329848,Gee,"Liver disease, mild",v2024,"HCUP 2019, 2020, 2021"
CMR_PERIVASC,1,0.228570447931,0.142895650858,0.314245245005,5.228957186685,0.000000170469,Gee,Peripheral vascular disease,v2024,"HCUP 2019, 2020, 2021"
CMR_PULMCIRC,1,0.127750888211,-0.001049442729,0.256551219151,1.943994538356,0.051896109722,Gee,Pulmonary circulation disease,v2024,"HCUP 2019, 2020, 2021"
CMR_RENLFL_SEV,1,0.134090554655,0.030533283613,0.237647825698,2.537848430601,0.011153627846,Gee,"Renal failure, severe",v2024,"HCUP 2019, 2020, 2021"
CMR_THYROID_HYPO,1,-0.119966092452,-0.187530645074,-0.052401539831,-3.480067749267,0.000501287002,Gee,Hypothyroidism,v2024,"HCUP 2019, 2020, 2021"
CMR_THYROID_OTH,1,-0.229727159459,-0.441183378510,-0.018270940407,-2.129315282517,0.033228184238,Gee,Other thyroid disorders,v2024,"HCUP 2019, 2020, 2021"
CMR_ULCER_PEPTIC,1,0.152052859154,0.024467071062,0.279638647247,2.335825424954,0.019500341943,Gee,Peptic ulcer disease x bleeding,v2024,"HCUP 2019, 2020, 2021"
CMR_WGHTLOSS,1,0.671288696728,0.611750385052,0.730827008404,22.098404065767,0.000000000000,Gee,Weight loss,v2024,"HCUP 2019, 2020, 2021"
PS15_NonWt_1,1,0.003863838769,-0.061096661216,0.068824338753,0.116578302674,0.907194232425,Gee,"PS15 Comorbidty count using non-weighted method, category 1, count > 0 and count <= 1",v2024,"HCUP 2019, 2020, 2021"
MDC_7,1,0.344231897150,0.225586451188,0.462877343112,5.686540391615,0.000000012964,Gee,Diseases and disorders of the hepatobiliary system and pancreas,v2024,"HCUP 2019, 2020, 2021"
MDC_8,1,-0.769620328820,-1.001815068483,-0.537425589156,-6.496392331900,0.000000000082,Gee,Diseases and disorders of the musculoskeletal system and connective tissue,v2024,"HCUP 2019, 2020, 2021"
MDC_9,1,-1.084476295011,-1.650737893332,-0.518214696691,-3.753626392136,0.000174294585,Gee,"Diseases and disorders of the skin, subcutaneous tissue and breast",v2024,"HCUP 2019, 2020, 2021"
MDC_13,1,0.412661126038,0.251170389477,0.574151862600,5.008342658390,0.000000549007,Gee,Diseases and disorders of the female reproductive system,v2024,"HCUP 2019, 2020, 2021"
MDRG_101,1,-0.051003072000,-1.028902059873,0.926895915872,-0.102223425386,0.918579334382,Gee,INTRACRANIAL VASCULAR PROCEDURES W PDX HEMORRHAGE,v2024,"HCUP 2019, 2020, 2021"
MDRG_105,1,-0.407771669883,-1.399693977705,0.584150637939,-0.805726195070,0.420400741991,Gee,VENTRICULAR SHUNT PROCEDURES,v2024,"HCUP 2019, 2020, 2021"
MDRG_108,1,-0.600978625997,-1.294795842565,0.092838590571,-1.697704286237,0.089563588391,Gee,PERIPH/CRANIAL NERVE & OTHER NERV SYST PROC,v2024,"HCUP 2019, 2020, 2021"
MDRG_540,1,-0.042158205290,-0.756158466726,0.671842056146,-0.115726237769,0.907869511227,Gee,ENDOVASCULAR CARDIAC VALVE REPLACEMENT,v2024,"HCUP 2019, 2020, 2021"
MDRG_601,1,1.150310810796,1.049984216789,1.250637404803,22.472284467550,0.000000000000,Gee,"STOMACH, ESOPHAGEAL & DUODENAL PROC",v2024,"HCUP 2019, 2020, 2021"
MDRG_602,1,1.533034472212,1.461912913007,1.604156031418,42.247278971036,0.000000000000,Gee,MAJOR SMALL & LARGE BOWEL PROCEDURES,v2024,"HCUP 2019, 2020, 2021"
MDRG_622,1,-1.092237140736,-1.533303860642,-0.651170420830,-4.853563784813,0.000001212623,Gee,APPENDIX PROCEDURES,v2024,"HCUP 2019, 2020, 2021"
MDRG_701,1,0.419066233607,0.222348887425,0.615783579788,4.175304013346,0.000029758836,Gee,"PANCREAS, LIVER & SHUNT PROCEDURES",v2024,"HCUP 2019, 2020, 2021"
MDRG_702,1,2.367256036058,2.174478220691,2.560033851425,24.067793091415,0.000000000000,Gee,BILIARY TRACT PROC EXCEPT ONLY CHOLECYST W OR W/O C.D.E.,v2024,"HCUP 2019, 2020, 2021"
MDRG_704,1,1.528034372180,1.313301484250,1.742767260110,13.947059369817,0.000000000000,Gee,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE W/O C.D.E.,v2024,"HCUP 2019, 2020, 2021"
MDRG_706,1,0.636677715812,0.288668775014,0.984686656610,3.585727969777,0.000336139214,Gee,HEPATOBILIARY DIAGNOSTIC PROCEDURES,v2024,"HCUP 2019, 2020, 2021"
MDRG_707,1,0.939025102039,0.647403388425,1.230646815653,6.311105430970,0.000000000277,Gee,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES,v2024,"HCUP 2019, 2020, 2021"
MDRG_712,1,1.570661304924,1.232936711906,1.908385897942,9.115236654972,0.000000000000,Gee,DISORDERS OF THE BILIARY TRACT,v2024,"HCUP 2019, 2020, 2021"
MDRG_801,1,-0.758169357767,-1.105826053419,-0.410512662114,-4.274287404750,0.000019174956,Gee,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION,v2024,"HCUP 2019, 2020, 2021"
MDRG_803,1,-0.706095704532,-1.108379608982,-0.303811800083,-3.440162868100,0.000581364225,Gee,SPINAL FUSION EXCEPT CERVICAL,v2024,"HCUP 2019, 2020, 2021"
MDRG_819,1,0.933823093289,0.118841142039,1.748805044540,2.245767072474,0.024718931442,Gee,SOFT TISSUE PROCEDURES,v2024,"HCUP 2019, 2020, 2021"
MDRG_1104,1,-0.838973420347,-1.018854795301,-0.659092045392,-9.141344890658,0.000000000000,Gee,KIDNEY & URETER PROCEDURES FOR NON-NEOPLASM,v2024,"HCUP 2019, 2020, 2021"
MDRG_1115,1,1.763810470906,0.770536843968,2.757084097844,3.480415572078,0.000500636583,Gee,URINARY STONES,v2024,"HCUP 2019, 2020, 2021"
MDRG_1304,1,0.220248417138,0.039821245696,0.400675588580,2.392538561639,0.016732269716,Gee,UTERINE & ADNEXA PROC FOR NON-MALIGNANCY,v2024,"HCUP 2019, 2020, 2021"
MDRG_1308,1,0.290629259006,-0.218694599257,0.799953117269,1.118390335078,0.263400320338,Gee,OTHER FEMALE REPRODUCTIVE SYSTEM O.R. PROCEDURES,v2024,"HCUP 2019, 2020, 2021"
MDRG_1601,1,1.353089977883,0.867251439457,1.838928516309,5.458619304024,0.000000047985,Gee,SPLENIC PROCEDURES,v2024,"HCUP 2019, 2020, 2021"
