Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
Age_LT30,1,-0.386755500785,-0.448934741155,-0.324576260416,-12.19099570624,0.000000000000,Gee,Age < 30,v2024,"HCUP 2019, 2020, 2021"
Age_30_34,1,-0.262839086971,-0.329464074331,-0.196214099611,-7.732161229637,0.000000000000,Gee,30 <= Age <= 34,v2024,"HCUP 2019, 2020, 2021"
Age_35_39,1,-0.202360718189,-0.261723833194,-0.142997603183,-6.681248440219,0.000000000024,Gee,35 <= Age <= 39,v2024,"HCUP 2019, 2020, 2021"
Age_40_44,1,-0.324585064561,-0.405623459807,-0.243546669315,-7.850291636790,0.000000000000,Gee,40 <= Age <= 44,v2024,"HCUP 2019, 2020, 2021"
Age_45_49,1,-0.146942871060,-0.195742622218,-0.098143119903,-5.901725484904,0.000000003597,Gee,45 <= Age <= 49,v2024,"HCUP 2019, 2020, 2021"
Age_50_54,1,-0.124327541511,-0.167186021990,-0.081469061033,-5.685630963278,0.000000013033,Gee,50 <= Age <= 54,v2024,"HCUP 2019, 2020, 2021"
Age_55_59,1,-0.095425082854,-0.134267396031,-0.056582769677,-4.815102662982,0.000001471242,Gee,55 <= Age <= 59,v2024,"HCUP 2019, 2020, 2021"
Age_60_64,1,-0.020747276618,-0.055424922779,0.013930369543,-1.172626156900,0.240945755345,Gee,60 <= Age <= 64,v2024,"HCUP 2019, 2020, 2021"
Age_70_74,1,0.071223524865,0.037666476647,0.104780573083,4.159947045428,0.000031832139,Gee,70 <= Age <= 74,v2024,"HCUP 2019, 2020, 2021"
Age_75_79,1,0.099841960406,0.064696917599,0.134987003213,5.567972917761,0.000000025772,Gee,75 <= Age <= 79,v2024,"HCUP 2019, 2020, 2021"
Age_80_84,1,0.115291234856,0.073889086389,0.156693383322,5.457848841690,0.000000048194,Gee,80 <= Age <= 84,v2024,"HCUP 2019, 2020, 2021"
Age_85_89,1,0.104132694480,0.043900026008,0.164365362953,3.388465694297,0.000702848204,Gee,85 <= Age <= 89,v2024,"HCUP 2019, 2020, 2021"
Age_90Plus,1,-0.132010320810,-0.196055936277,-0.067964705343,-4.039862408811,0.000053482568,Gee,Age >= 90,v2024,"HCUP 2019, 2020, 2021"
MALE,1,0.117745974116,0.096482841071,0.139009107162,10.853427295722,0.000000000000,Gee,Patient Sex Flag: 1=Male / 0=Female,v2024,"HCUP 2019, 2020, 2021"
Age_40_44_MALE,1,0.197406208014,0.100095670574,0.294716745454,3.976024264282,0.000070076978,Gee,40 <= Age <= 44 MALE,v2024,"HCUP 2019, 2020, 2021"
Age_85_89_MALE,1,-0.170915109944,-0.254017010017,-0.087813209871,-4.031044532180,0.000055529520,Gee,85 <= Age <= 89 MALE,v2024,"HCUP 2019, 2020, 2021"
CMR_ANEMDEF,1,-0.073629730378,-0.103728309349,-0.043531151407,-4.794632326988,0.000001629735,Gee,Anemias due to other nutritional deficiencies,v2024,"HCUP 2019, 2020, 2021"
CMR_AUTOIMMUNE,1,-0.075250877720,-0.122970817148,-0.027530938293,-3.090720816222,0.001996712767,Gee,Autoimmune conditions,v2024,"HCUP 2019, 2020, 2021"
CMR_CANCER_LYMPH,1,0.212525417605,0.127992510514,0.297058324697,4.927574108573,0.000000832568,Gee,Lymphoma,v2024,"HCUP 2019, 2020, 2021"
CMR_CANCER_METS,1,0.683201191625,0.643065239634,0.723337143615,33.362849599122,0.000000000000,Gee,Metastatic cancer,v2024,"HCUP 2019, 2020, 2021"
CMR_CANCER_NSITU,1,0.225350289244,-0.131367455111,0.582068033598,1.238173479771,0.215651742780,Gee,"Solid tumor without metastasis, in situ",v2024,"HCUP 2019, 2020, 2021"
CMR_CANCER_SOLID,1,0.245568857268,0.198998541984,0.292139172551,10.335040959884,0.000000000000,Gee,"Solid tumor without metastasis, malignant",v2024,"HCUP 2019, 2020, 2021"
CMR_CBVD,1,-0.206856542867,-0.257219672065,-0.156493413670,-8.050162498783,0.000000000000,Gee,Cerebrovascular disease,v2024,"HCUP 2019, 2020, 2021"
CMR_COAG,1,0.287384717227,0.251406825181,0.323362609272,15.655828161404,0.000000000000,Gee,Coagulopathy,v2024,"HCUP 2019, 2020, 2021"
CMR_DEPRESS,1,-0.183111253081,-0.211716952930,-0.154505553232,-12.54615209896,0.000000000000,Gee,Depression,v2024,"HCUP 2019, 2020, 2021"
CMR_DIAB_CX,1,-0.122937450796,-0.151155411742,-0.094719489850,-8.538993174334,0.000000000000,Gee,Diabetes with chronic complications,v2024,"HCUP 2019, 2020, 2021"
CMR_DIAB_UNCX,1,-0.322413981362,-0.356723990379,-0.288103972345,-18.41794303449,0.000000000000,Gee,Diabetes without chronic complications,v2024,"HCUP 2019, 2020, 2021"
CMR_HF,1,0.063153759975,0.031928849114,0.094378670836,3.964113639568,0.000073669155,Gee,Heart failure,v2024,"HCUP 2019, 2020, 2021"
CMR_HTN_UNCX,1,-0.372504372104,-0.399264207667,-0.345744536540,-27.28324513319,0.000000000000,Gee,"Hypertension, uncomplicated",v2024,"HCUP 2019, 2020, 2021"
CMR_LIVER_MLD,1,-0.160051266656,-0.201904800593,-0.118197732719,-7.495059289386,0.000000000000,Gee,"Liver disease, mild",v2024,"HCUP 2019, 2020, 2021"
CMR_NEURO_MOVT,1,-0.167954297968,-0.226209173221,-0.109699422716,-5.650760964435,0.000000015974,Gee,Neurological disorders affecting movement,v2024,"HCUP 2019, 2020, 2021"
CMR_NEURO_OTH,1,0.431017162408,0.392681760903,0.469352563913,22.036501037439,0.000000000000,Gee,Other neurological disorders,v2024,"HCUP 2019, 2020, 2021"
CMR_OBESE,1,0.286965176164,0.261629488224,0.312300864104,22.199571270380,0.000000000000,Gee,Obesity,v2024,"HCUP 2019, 2020, 2021"
CMR_PARALYSIS,1,0.369282443858,0.323450072713,0.415114815003,15.791901488014,0.000000000000,Gee,Paralysis,v2024,"HCUP 2019, 2020, 2021"
CMR_PERIVASC,1,0.227682054371,0.195528570249,0.259835538493,13.878702065421,0.000000000000,Gee,Peripheral vascular disease,v2024,"HCUP 2019, 2020, 2021"
CMR_PULMCIRC,1,0.517868129991,0.471261613664,0.564474646318,21.778132405548,0.000000000000,Gee,Pulmonary circulation disease,v2024,"HCUP 2019, 2020, 2021"
CMR_RENLFL_MOD,1,-0.373333908358,-0.407998579611,-0.338669237105,-21.10855196783,0.000000000000,Gee,"Renal failure, moderate",v2024,"HCUP 2019, 2020, 2021"
CMR_RENLFL_SEV,1,-0.300050798246,-0.349317919771,-0.250783676721,-11.93673873951,0.000000000000,Gee,"Renal failure, severe",v2024,"HCUP 2019, 2020, 2021"
CMR_THYROID_HYPO,1,-0.222929048876,-0.252281381063,-0.193576716689,-14.88579865206,0.000000000000,Gee,Hypothyroidism,v2024,"HCUP 2019, 2020, 2021"
CMR_THYROID_OTH,1,0.149705094229,0.077912877203,0.221497311255,4.087025100302,0.000043693986,Gee,Other thyroid disorders,v2024,"HCUP 2019, 2020, 2021"
CMR_ULCER_PEPTIC,1,0.540527546420,0.475714020328,0.605341072512,16.345577652041,0.000000000000,Gee,Peptic ulcer disease x bleeding,v2024,"HCUP 2019, 2020, 2021"
CMR_WGHTLOSS,1,0.579669962209,0.544794231780,0.614545692639,32.576586492974,0.000000000000,Gee,Weight loss,v2024,"HCUP 2019, 2020, 2021"
