Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
Age_LT30,1,-0.357275419313,-0.453995030352,-0.260555808274,-7.239968677425,0.000000000000,Gee,Age < 30,v2024,"HCUP 2019, 2020, 2021"
Age_30_34,1,-0.136297766651,-0.208699354922,-0.063896178379,-3.689680298270,0.000224536048,Gee,30 <= Age <= 34,v2024,"HCUP 2019, 2020, 2021"
Age_35_39,1,-0.096085200231,-0.160500426088,-0.031669974373,-2.923587232546,0.003460232552,Gee,35 <= Age <= 39,v2024,"HCUP 2019, 2020, 2021"
Age_40_44,1,-0.042489692315,-0.115573860085,0.030594475455,-1.139484367031,0.254501184995,Gee,40 <= Age <= 44,v2024,"HCUP 2019, 2020, 2021"
Age_45_49,1,-0.031286641191,-0.083783355189,0.021210072807,-1.168086252676,0.242771974981,Gee,45 <= Age <= 49,v2024,"HCUP 2019, 2020, 2021"
Age_50_54,1,0.007309628881,-0.039755095007,0.054374352770,0.304402281885,0.760821429538,Gee,50 <= Age <= 54,v2024,"HCUP 2019, 2020, 2021"
Age_55_59,1,0.007219039950,-0.036835155842,0.051273235742,0.321173909789,0.748078602592,Gee,55 <= Age <= 59,v2024,"HCUP 2019, 2020, 2021"
Age_60_64,1,0.023840809530,-0.015475759197,0.063157378257,1.188484385949,0.234642627795,Gee,60 <= Age <= 64,v2024,"HCUP 2019, 2020, 2021"
Age_70_74,1,0.016283568444,-0.041040699202,0.073607836090,0.556748633694,0.577699183565,Gee,70 <= Age <= 74,v2024,"HCUP 2019, 2020, 2021"
Age_75_79,1,0.064294189209,0.005083830929,0.123504547489,2.128247470984,0.033316570829,Gee,75 <= Age <= 79,v2024,"HCUP 2019, 2020, 2021"
Age_80_84,1,0.038892111730,-0.011112658216,0.088896881677,1.524397339607,0.127409484285,Gee,80 <= Age <= 84,v2024,"HCUP 2019, 2020, 2021"
Age_85_89,1,-0.088227079480,-0.160945903954,-0.015508255005,-2.377952332033,0.017409076263,Gee,85 <= Age <= 89,v2024,"HCUP 2019, 2020, 2021"
Age_90Plus,1,-0.336802391363,-0.478742157709,-0.194862625017,-4.650709057593,0.000003307957,Gee,Age >= 90,v2024,"HCUP 2019, 2020, 2021"
MALE,1,0.095985024731,0.067907473910,0.124062575553,6.700270715368,0.000000000021,Gee,Patient Sex Flag: 1=Male / 0=Female,v2024,"HCUP 2019, 2020, 2021"
Age_LT30_MALE,1,0.304385246064,0.190854483774,0.417916008353,5.254823518134,0.000000148166,Gee,Age < 30 MALE,v2024,"HCUP 2019, 2020, 2021"
Age_40_44_MALE,1,0.043508727740,-0.051343297116,0.138360752596,0.899037627436,0.368632618761,Gee,40 <= Age <= 44 MALE,v2024,"HCUP 2019, 2020, 2021"
Age_70_74_MALE,1,0.011059660625,-0.051943055766,0.074062377017,0.344057173213,0.730803289696,Gee,70 <= Age <= 74 MALE,v2024,"HCUP 2019, 2020, 2021"
Age_75_79_MALE,1,-0.001615205021,-0.074023378995,0.070792968954,-0.043720805186,0.965126954932,Gee,75 <= Age <= 79 MALE,v2024,"HCUP 2019, 2020, 2021"
Age_90Plus_MALE,1,0.089806285109,-0.114206773536,0.293819343754,0.862773616391,0.388261947908,Gee,Age >= 90 MALE,v2024,"HCUP 2019, 2020, 2021"
CMR_ANEMDEF,1,-0.351823799889,-0.390108684546,-0.313538915232,-18.01133744724,0.000000000000,Gee,Anemias due to other nutritional deficiencies,v2024,"HCUP 2019, 2020, 2021"
CMR_BLDLOSS,1,-0.090889038324,-0.215454653017,0.033676576368,-1.430083592050,0.152693028828,Gee,Chronic blood loss anemia  (iron deficiency),v2024,"HCUP 2019, 2020, 2021"
CMR_CANCER_METS,1,0.094489070452,0.039091050287,0.149887090617,3.342992664144,0.000828800908,Gee,Metastatic cancer,v2024,"HCUP 2019, 2020, 2021"
CMR_CANCER_NSITU,1,0.761617845795,0.544151187024,0.979084504567,6.864240965373,0.000000000007,Gee,"Solid tumor without metastasis, in situ",v2024,"HCUP 2019, 2020, 2021"
CMR_CBVD,1,0.090038120490,0.040325292235,0.139750948745,3.549817614326,0.000385498128,Gee,Cerebrovascular disease,v2024,"HCUP 2019, 2020, 2021"
CMR_COAG,1,0.313697069089,-0.135898926472,0.763293064650,1.367527654920,0.171459975096,Gee,Coagulopathy,v2024,"HCUP 2019, 2020, 2021"
CMR_DEMENTIA,1,-0.273176543919,-0.343611554560,-0.202741533278,-7.601563237247,0.000000000000,Gee,Dementia,v2024,"HCUP 2019, 2020, 2021"
CMR_DEPRESS,1,0.017778955479,-0.016218169584,0.051776080542,1.024972328022,0.305376244748,Gee,Depression,v2024,"HCUP 2019, 2020, 2021"
CMR_DIAB_UNCX,1,-0.187173987270,-0.229479978990,-0.144867995549,-8.671449574239,0.000000000000,Gee,Diabetes without chronic complications,v2024,"HCUP 2019, 2020, 2021"
CMR_HF,1,0.234931155180,0.197905750408,0.271956559952,12.436234143485,0.000000000000,Gee,Heart failure,v2024,"HCUP 2019, 2020, 2021"
CMR_LIVER_SEV,1,0.217923794323,0.095311463751,0.340536124895,3.483522303619,0.000494861886,Gee,"Liver disease, moderate to severe",v2024,"HCUP 2019, 2020, 2021"
