Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
Age_LT30,1,-0.403420682938,-0.526532530960,-0.280308834916,-6.422533833106,0.000000000134,Gee,Age < 30,v2024,"HCUP 2019, 2020, 2021"
Age_30_34,1,-0.549854385044,-0.699812398749,-0.399896371339,-7.186643546416,0.000000000001,Gee,30 <= Age <= 34,v2024,"HCUP 2019, 2020, 2021"
Age_35_39,1,-0.529135743176,-0.665761673827,-0.392509812526,-7.590704009270,0.000000000000,Gee,35 <= Age <= 39,v2024,"HCUP 2019, 2020, 2021"
Age_40_44,1,-0.313502965396,-0.434631095630,-0.192374835162,-5.072764848550,0.000000392077,Gee,40 <= Age <= 44,v2024,"HCUP 2019, 2020, 2021"
Age_45_49,1,-0.310593223625,-0.452469947514,-0.168716499737,-4.290707562627,0.000017810473,Gee,45 <= Age <= 49,v2024,"HCUP 2019, 2020, 2021"
Age_50_54,1,-0.264730523305,-0.389715622371,-0.139745424239,-4.151393207376,0.000033045745,Gee,50 <= Age <= 54,v2024,"HCUP 2019, 2020, 2021"
Age_55_59,1,-0.136071500887,-0.219449447058,-0.052693554717,-3.198630492955,0.001380820255,Gee,55 <= Age <= 59,v2024,"HCUP 2019, 2020, 2021"
Age_60_64,1,-0.054006991861,-0.130386725142,0.022372741420,-1.385861856462,0.165789089964,Gee,60 <= Age <= 64,v2024,"HCUP 2019, 2020, 2021"
Age_70_74,1,0.058014701789,-0.010615636871,0.126645040450,1.656799722977,0.097559973053,Gee,70 <= Age <= 74,v2024,"HCUP 2019, 2020, 2021"
Age_75_79,1,0.113717303569,0.039196916188,0.188237690951,2.990883800333,0.002781713220,Gee,75 <= Age <= 79,v2024,"HCUP 2019, 2020, 2021"
Age_80_84,1,0.122176428288,0.034642100424,0.209710756153,2.735628467683,0.006226127809,Gee,80 <= Age <= 84,v2024,"HCUP 2019, 2020, 2021"
Age_85_89,1,0.114521084368,0.035137656109,0.193904512627,2.827507021997,0.004691198657,Gee,85 <= Age <= 89,v2024,"HCUP 2019, 2020, 2021"
Age_90Plus,1,-0.075015274961,-0.169506720654,0.019476170733,-1.555984630507,0.119711747152,Gee,Age >= 90,v2024,"HCUP 2019, 2020, 2021"
MALE,1,-0.252547200749,-0.293888982057,-0.211205419441,-11.97295816002,0.000000000000,Gee,Patient Sex Flag: 1=Male / 0=Female,v2024,"HCUP 2019, 2020, 2021"
Age_45_49_MALE,1,-0.007739836784,-0.202523445164,0.187043771595,-0.077880276834,0.937923288558,Gee,45 <= Age <= 49 MALE,v2024,"HCUP 2019, 2020, 2021"
Age_50_54_MALE,1,0.130299108515,-0.034695508112,0.295293725141,1.547817529617,0.121666234784,Gee,50 <= Age <= 54 MALE,v2024,"HCUP 2019, 2020, 2021"
Age_80_84_MALE,1,-0.084937123197,-0.197403318226,0.027529071831,-1.480211030298,0.138816937677,Gee,80 <= Age <= 84 MALE,v2024,"HCUP 2019, 2020, 2021"
CMR_ANEMDEF,1,-0.159339255088,-0.208553064697,-0.110125445479,-6.345763593101,0.000000000221,Gee,Anemias due to other nutritional deficiencies,v2024,"HCUP 2019, 2020, 2021"
CMR_BLDLOSS,1,-0.014469061007,-0.217065574666,0.188127452651,-0.139976932239,0.888678216336,Gee,Chronic blood loss anemia  (iron deficiency),v2024,"HCUP 2019, 2020, 2021"
CMR_CANCER_METS,1,0.288870073387,0.198995425696,0.378744721079,6.299606781160,0.000000000298,Gee,Metastatic cancer,v2024,"HCUP 2019, 2020, 2021"
CMR_DIAB_CX,1,-0.283252716698,-0.334890356259,-0.231615077137,-10.75117158674,0.000000000000,Gee,Diabetes with chronic complications,v2024,"HCUP 2019, 2020, 2021"
CMR_DIAB_UNCX,1,-0.296325137815,-0.359928425899,-0.232721849732,-9.131392658002,0.000000000000,Gee,Diabetes without chronic complications,v2024,"HCUP 2019, 2020, 2021"
CMR_HF,1,-0.006091089539,-0.060455244237,0.048273065159,-0.219599038911,0.826183439979,Gee,Heart failure,v2024,"HCUP 2019, 2020, 2021"
CMR_HTN_CX,1,-0.036479832528,-0.091462962490,0.018503297434,-1.300383553402,0.193469543930,Gee,"Hypertension, complicated",v2024,"HCUP 2019, 2020, 2021"
CMR_HTN_UNCX,1,-0.247392837232,-0.295781177981,-0.199004496483,-10.02061743592,0.000000000000,Gee,"Hypertension, uncomplicated",v2024,"HCUP 2019, 2020, 2021"
CMR_LIVER_MLD,1,0.018278781426,-0.062477243640,0.099034806493,0.443629478385,0.657310489508,Gee,"Liver disease, mild",v2024,"HCUP 2019, 2020, 2021"
