Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
Age_LT30,1,-1.306139714105,-1.474623344506,-1.137656083704,-15.19427609869,0.000000000000,Gee,Age < 30,v2024,"HCUP 2019, 2020, 2021"
Age_30_34,1,-1.063738178996,-1.259148714162,-0.868327643830,-10.66927388558,0.000000000000,Gee,30 <= Age <= 34,v2024,"HCUP 2019, 2020, 2021"
Age_35_39,1,-1.061372174466,-1.245931686586,-0.876812662345,-11.27143874758,0.000000000000,Gee,35 <= Age <= 39,v2024,"HCUP 2019, 2020, 2021"
Age_40_44,1,-1.033037491007,-1.218297164587,-0.847777817427,-10.92907181542,0.000000000000,Gee,40 <= Age <= 44,v2024,"HCUP 2019, 2020, 2021"
Age_45_49,1,-0.609870567946,-0.711494792938,-0.508246342954,-11.76219890974,0.000000000000,Gee,45 <= Age <= 49,v2024,"HCUP 2019, 2020, 2021"
Age_50_54,1,-0.319010733980,-0.397957818270,-0.240063649689,-7.919856127702,0.000000000000,Gee,50 <= Age <= 54,v2024,"HCUP 2019, 2020, 2021"
Age_55_59,1,-0.169452782095,-0.255877306986,-0.083028257204,-3.842906286203,0.000121585904,Gee,55 <= Age <= 59,v2024,"HCUP 2019, 2020, 2021"
Age_60_64,1,-0.061994711207,-0.140744284914,0.016754862500,-1.542959478745,0.122840607916,Gee,60 <= Age <= 64,v2024,"HCUP 2019, 2020, 2021"
Age_70_74,1,0.173534207798,0.101974193821,0.245094221774,4.752944814686,0.000002004751,Gee,70 <= Age <= 74,v2024,"HCUP 2019, 2020, 2021"
Age_75_79,1,0.327611430302,0.255097606315,0.400125254289,8.854954393701,0.000000000000,Gee,75 <= Age <= 79,v2024,"HCUP 2019, 2020, 2021"
Age_80_84,1,0.455586609876,0.381264996700,0.529908223053,12.014450561969,0.000000000000,Gee,80 <= Age <= 84,v2024,"HCUP 2019, 2020, 2021"
Age_85_89,1,0.531785747706,0.459531380245,0.604040115167,14.425161407169,0.000000000000,Gee,85 <= Age <= 89,v2024,"HCUP 2019, 2020, 2021"
