VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-5.963834199260,0.013134136982,206180.71405221,0.000000000000,Intercept,v2024,HCUP 2021
FEMALE,1,-0.084992601799,0.014404352875,34.815668938424,0.000000003624,Female,v2024,HCUP 2021
AGECAT5,1,-2.630148562343,0.022250163611,13973.144250190,0.000000000000,Age 40-44,v2024,HCUP 2021
AGECAT6,1,-2.219877591210,0.019741906961,12643.865072292,0.000000000000,Age 45-49,v2024,HCUP 2021
AGECAT7,1,-1.606854174650,0.016217568518,9817.0600580513,0.000000000000,Age 50-54,v2024,HCUP 2021
AGECAT8,1,-0.938063767374,0.014006583667,4485.3907565292,0.000000000000,Age 55-59,v2024,HCUP 2021
AGECAT9,1,-0.513749631188,0.013193679311,1516.2513432962,0.000000000000,Age 60-64,v2024,HCUP 2021
AGECAT10,1,-0.368641947475,0.013226557265,776.81190064467,0.000000000000,Age 65-69,v2024,HCUP 2021
AGECAT11,1,-0.271968763655,0.013427110325,410.27300214742,0.000000000000,Age 70-74,v2024,HCUP 2021
AGECAT12,1,-0.054597950370,0.013967229279,15.280309612503,0.000092677560,Age 75-79,v2024,HCUP 2021
AGECAT13,1,0.021075542625,0.015185923179,1.926083598329,0.165187556549,Age 80-84,v2024,HCUP 2021
FAGECAT5,1,0.733102546905,0.027698582709,700.51003592799,0.000000000000,"Female,Age 40-44",v2024,HCUP 2021
FAGECAT6,1,0.748041449920,0.024552303208,928.25404231751,0.000000000000,"Female,Age 45-49",v2024,HCUP 2021
FAGECAT7,1,0.627871013317,0.020487933730,939.17072321747,0.000000000000,"Female,Age 50-54",v2024,HCUP 2021
FAGECAT8,1,0.425532243261,0.017939561996,562.65382433464,0.000000000000,"Female,Age 55-59",v2024,HCUP 2021
FAGECAT9,1,0.309610242105,0.016952722340,333.54293039363,0.000000000000,"Female,Age 60-64",v2024,HCUP 2021
FAGECAT10,1,0.214704865318,0.017051416861,158.54875206199,0.000000000000,"Female,Age 65-69",v2024,HCUP 2021
FAGECAT11,1,0.200221588794,0.017303623997,133.88985389245,0.000000000000,"Female,Age 70-74",v2024,HCUP 2021
FAGECAT12,1,0.218108312751,0.017936946871,147.85887337882,0.000000000000,"Female,Age 75-79",v2024,HCUP 2021
FAGECAT13,1,0.180551932611,0.019450029863,86.171516881772,0.000000000000,"Female,Age 80-84",v2024,HCUP 2021
POVCAT2,1,0.138316903129,0.009409062751,216.10150101166,0.000000000000,"County decile 2,  7.4 < percent in poverty <= 9.4",v2024,HCUP 2021
POVCAT3,1,0.141593881920,0.009358213193,228.93021037466,0.000000000000,"County decile 3,  9.4 < percent in poverty <= 10.5",v2024,HCUP 2021
POVCAT4,1,0.207406919622,0.009251097130,502.64341972174,0.000000000000,"County decile 4, 10.5 < percent in poverty <= 11.6",v2024,HCUP 2021
POVCAT5,1,0.384159834168,0.008801168943,1905.2115044243,0.000000000000,"County decile 5, 11.6 < percent in poverty <= 12.9",v2024,HCUP 2021
POVCAT6,1,0.413803195209,0.008835592713,2193.3922412913,0.000000000000,"County decile 6, 12.9 < percent in poverty <= 14.4",v2024,HCUP 2021
POVCAT7,1,0.368346291251,0.008953504797,1692.4913652837,0.000000000000,"County decile 7, 14.4 < percent in poverty <= 15.7",v2024,HCUP 2021
POVCAT8,1,0.544269223379,0.008841689530,3789.2829212981,0.000000000000,"County decile 8, 15.7 < percent in poverty <= 16.9",v2024,HCUP 2021
POVCAT9,1,0.593788940979,0.008678885893,4680.9742573952,0.000000000000,"County decile 9, 16.9 < percent in poverty <= 20.1",v2024,HCUP 2021
POVCAT10,1,0.788098999352,0.008396259533,8810.2826862905,0.000000000000,"County decile 10,20.1 < percent in poverty <= 43.5",v2024,HCUP 2021
