VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-4.939866616806,0.010026680808,242725.86958521,0.000000000000,Intercept,v2024,HCUP 2021
FEMALE,1,0.546022928790,0.008922552835,3744.9282700898,0.000000000000,Female,v2024,HCUP 2021
AGECAT1,1,-5.344600548482,0.042370313698,15911.354251223,0.000000000000,Age 18-24,v2024,HCUP 2021
AGECAT2,1,-5.060225906140,0.042738412591,14018.548117245,0.000000000000,Age 25-29,v2024,HCUP 2021
AGECAT3,1,-4.774926033798,0.036836344800,16802.745060863,0.000000000000,Age 30-34,v2024,HCUP 2021
AGECAT4,1,-4.568098355975,0.034041232069,18007.787273983,0.000000000000,Age 35-39,v2024,HCUP 2021
AGECAT5,1,-4.318523845416,0.031182104768,19180.494123388,0.000000000000,Age 40-44,v2024,HCUP 2021
AGECAT6,1,-4.033338088814,0.028218791150,20429.251016377,0.000000000000,Age 45-49,v2024,HCUP 2021
AGECAT7,1,-3.659715254396,0.023257562522,24760.887003424,0.000000000000,Age 50-54,v2024,HCUP 2021
AGECAT8,1,-3.244445712298,0.019275092840,28332.706736142,0.000000000000,Age 55-59,v2024,HCUP 2021
AGECAT9,1,-2.766467704244,0.016085664407,29578.299461571,0.000000000000,Age 60-64,v2024,HCUP 2021
AGECAT10,1,-2.287212109930,0.014326343743,25488.375050640,0.000000000000,Age 65-69,v2024,HCUP 2021
AGECAT11,1,-1.743317772568,0.012791054387,18575.496222229,0.000000000000,Age 70-74,v2024,HCUP 2021
AGECAT12,1,-1.150977194867,0.012311015211,8740.6896775799,0.000000000000,Age 75-79,v2024,HCUP 2021
AGECAT13,1,-0.615250508667,0.012206056377,2540.6990183289,0.000000000000,Age 80-84,v2024,HCUP 2021
FAGECAT1,1,1.527073227928,0.045193009743,1141.7662364216,0.000000000000,"Female,Age 18-24",v2024,HCUP 2021
FAGECAT2,1,1.268133137446,0.046300243491,750.17597684094,0.000000000000,"Female,Age 25-29",v2024,HCUP 2021
FAGECAT3,1,1.105511867886,0.040385529928,749.33366853764,0.000000000000,"Female,Age 30-34",v2024,HCUP 2021
FAGECAT4,1,1.003304864584,0.037644864532,710.32051629120,0.000000000000,"Female,Age 35-39",v2024,HCUP 2021
FAGECAT5,1,0.894278585680,0.034786285125,660.89057430383,0.000000000000,"Female,Age 40-44",v2024,HCUP 2021
FAGECAT6,1,0.719853153841,0.031988153165,506.41841519652,0.000000000000,"Female,Age 45-49",v2024,HCUP 2021
FAGECAT7,1,0.512394987344,0.026963645468,361.12082059182,0.000000000000,"Female,Age 50-54",v2024,HCUP 2021
FAGECAT8,1,0.301226951579,0.022826876865,174.13844469804,0.000000000000,"Female,Age 55-59",v2024,HCUP 2021
FAGECAT9,1,0.132990479081,0.019338990905,47.290453930268,0.000000000006,"Female,Age 60-64",v2024,HCUP 2021
FAGECAT10,1,0.078937076568,0.017192117976,21.081587491942,0.000004401370,"Female,Age 65-69",v2024,HCUP 2021
FAGECAT11,1,0.055219034740,0.015267700891,13.080680412170,0.000298357059,"Female,Age 70-74",v2024,HCUP 2021
FAGECAT12,1,0.032208174906,0.014618408144,4.854360951560,0.027576327438,"Female,Age 75-79",v2024,HCUP 2021
FAGECAT13,1,0.016470679282,0.014378824493,1.312128158921,0.252009701833,"Female,Age 80-84",v2024,HCUP 2021
POVCAT2,1,0.012964277435,0.009392834949,1.905036279047,0.167515680837,"County decile 2,  7.4 < percent in poverty <= 9.4",v2024,HCUP 2021
POVCAT3,1,-0.088719568140,0.009560122515,86.121566843668,0.000000000000,"County decile 3,  9.4 < percent in poverty <= 10.5",v2024,HCUP 2021
POVCAT4,1,0.001724532482,0.009381040142,0.033794090996,0.854145493160,"County decile 4, 10.5 < percent in poverty <= 11.6",v2024,HCUP 2021
POVCAT5,1,0.153657641486,0.008895527142,298.37672815995,0.000000000000,"County decile 5, 11.6 < percent in poverty <= 12.9",v2024,HCUP 2021
POVCAT6,1,0.098217780533,0.009137813015,115.53024599390,0.000000000000,"County decile 6, 12.9 < percent in poverty <= 14.4",v2024,HCUP 2021
POVCAT7,1,0.110351270940,0.009148922951,145.48383427267,0.000000000000,"County decile 7, 14.4 < percent in poverty <= 15.7",v2024,HCUP 2021
POVCAT8,1,0.296689271857,0.008988628695,1089.4738329982,0.000000000000,"County decile 8, 15.7 < percent in poverty <= 16.9",v2024,HCUP 2021
POVCAT9,1,0.258907404670,0.008984342595,830.45543947786,0.000000000000,"County decile 9, 16.9 < percent in poverty <= 20.1",v2024,HCUP 2021
POVCAT10,1,0.366615671022,0.008783057815,1742.3306115054,0.000000000000,"County decile 10,20.1 < percent in poverty <= 43.5",v2024,HCUP 2021
