VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-6.871491114679,0.021657315054,100668.30350620,0.000000000000,Intercept,v2024,HCUP 2021
FEMALE,1,-0.301252481540,0.024111291657,156.10625793977,0.000000000000,Female,v2024,HCUP 2021
AGECAT1,1,-3.151825243473,0.037428468371,7091.2067550319,0.000000000000,Age 18-24,v2024,HCUP 2021
AGECAT2,1,-2.643251059977,0.034681684780,5808.6666909992,0.000000000000,Age 25-29,v2024,HCUP 2021
AGECAT3,1,-2.268282995682,0.030282770986,5610.5217428122,0.000000000000,Age 30-34,v2024,HCUP 2021
AGECAT4,1,-2.056587230199,0.028777909440,5107.1167554513,0.000000000000,Age 35-39,v2024,HCUP 2021
AGECAT5,1,-1.735010297905,0.026752070231,4206.1942162909,0.000000000000,Age 40-44,v2024,HCUP 2021
AGECAT6,1,-1.509812666950,0.025703025350,3450.4651093248,0.000000000000,Age 45-49,v2024,HCUP 2021
AGECAT7,1,-1.330001932300,0.024341086105,2985.5519915775,0.000000000000,Age 50-54,v2024,HCUP 2021
AGECAT8,1,-1.129142046888,0.023251296953,2358.3203270818,0.000000000000,Age 55-59,v2024,HCUP 2021
AGECAT9,1,-0.978952731483,0.022722522412,1856.1384364654,0.000000000000,Age 60-64,v2024,HCUP 2021
AGECAT10,1,-0.799261064396,0.022657341702,1244.3982888033,0.000000000000,Age 65-69,v2024,HCUP 2021
AGECAT11,1,-0.635008547052,0.022828575489,773.75152367540,0.000000000000,Age 70-74,v2024,HCUP 2021
AGECAT12,1,-0.350471393031,0.023658138025,219.45426578923,0.000000000000,Age 75-79,v2024,HCUP 2021
AGECAT13,1,-0.105469894961,0.025046109605,17.732765600731,0.000025421006,Age 80-84,v2024,HCUP 2021
FAGECAT1,1,0.336062472894,0.052224828703,41.408165385970,0.000000000124,"Female,Age 18-24",v2024,HCUP 2021
FAGECAT2,1,0.221019322650,0.049282964837,20.112535954793,0.000007301652,"Female,Age 25-29",v2024,HCUP 2021
FAGECAT3,1,-0.045173582267,0.044898305059,1.012299844641,0.314352497193,"Female,Age 30-34",v2024,HCUP 2021
FAGECAT4,1,-0.037330924617,0.042341788260,0.777318674401,0.377962440921,"Female,Age 35-39",v2024,HCUP 2021
FAGECAT5,1,-0.079821354202,0.039182258744,4.150106546623,0.041631904185,"Female,Age 40-44",v2024,HCUP 2021
FAGECAT6,1,0.035541373811,0.036620288310,0.941943608461,0.331778496063,"Female,Age 45-49",v2024,HCUP 2021
FAGECAT7,1,0.162171114753,0.033816617927,22.997819584075,0.000001621852,"Female,Age 50-54",v2024,HCUP 2021
FAGECAT8,1,0.123856661814,0.032177750565,14.815877544674,0.000118533325,"Female,Age 55-59",v2024,HCUP 2021
FAGECAT9,1,0.119734369615,0.031275221328,14.656723013344,0.000128973784,"Female,Age 60-64",v2024,HCUP 2021
FAGECAT10,1,0.150296808343,0.030936143567,23.602997871639,0.000001184029,"Female,Age 65-69",v2024,HCUP 2021
FAGECAT11,1,0.224956959286,0.030850856945,53.169723550753,0.000000000000,"Female,Age 70-74",v2024,HCUP 2021
FAGECAT12,1,0.205633259993,0.031896164225,41.563279125850,0.000000000114,"Female,Age 75-79",v2024,HCUP 2021
FAGECAT13,1,0.140113002354,0.033713974154,17.271775305565,0.000032396341,"Female,Age 80-84",v2024,HCUP 2021
POVCAT2,1,-0.003789411486,0.017373825172,0.047572134744,0.827343115598,"County decile 2,  7.4 < percent in poverty <= 9.4",v2024,HCUP 2021
POVCAT3,1,-0.005851856339,0.017268808957,0.114831897590,0.734708753811,"County decile 3,  9.4 < percent in poverty <= 10.5",v2024,HCUP 2021
POVCAT4,1,0.092190063776,0.016932169073,29.644425486171,0.000000051902,"County decile 4, 10.5 < percent in poverty <= 11.6",v2024,HCUP 2021
POVCAT5,1,0.332466740194,0.015865578507,439.12138301870,0.000000000000,"County decile 5, 11.6 < percent in poverty <= 12.9",v2024,HCUP 2021
POVCAT6,1,0.378463856379,0.015881652772,567.88111642289,0.000000000000,"County decile 6, 12.9 < percent in poverty <= 14.4",v2024,HCUP 2021
POVCAT7,1,0.435492522000,0.015685961814,770.79536967564,0.000000000000,"County decile 7, 14.4 < percent in poverty <= 15.7",v2024,HCUP 2021
POVCAT8,1,0.532074265476,0.015781922371,1136.6446253286,0.000000000000,"County decile 8, 15.7 < percent in poverty <= 16.9",v2024,HCUP 2021
POVCAT9,1,0.563223756536,0.015524268226,1316.2538489938,0.000000000000,"County decile 9, 16.9 < percent in poverty <= 20.1",v2024,HCUP 2021
POVCAT10,1,0.788328066014,0.014935723590,2785.8738176930,0.000000000000,"County decile 10,20.1 < percent in poverty <= 43.5",v2024,HCUP 2021
