VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-9.326686939852,0.038941652409,57362.232700115,0.000000000000,Intercept,v2024,HCUP 2021
FEMALE,1,0.744684589018,0.031478639626,559.64524906384,0.000000000000,Female,v2024,HCUP 2021
AGECAT1,1,-0.151358924242,0.035033123840,18.666304074093,0.000015571004,Age 18-24,v2024,HCUP 2021
AGECAT2,1,-0.120194500872,0.037439826068,10.306270851397,0.001325789202,Age 25-29,v2024,HCUP 2021
AGECAT3,1,-0.031350244719,0.036393037034,0.742070678726,0.388998372252,Age 30-34,v2024,HCUP 2021
FAGECAT1,1,-0.246699602406,0.043640479981,31.956400987199,0.000000015767,"Female,Age 18-24",v2024,HCUP 2021
FAGECAT2,1,-0.163439680176,0.046355712058,12.431069498381,0.000422250027,"Female,Age 25-29",v2024,HCUP 2021
FAGECAT3,1,-0.095696779231,0.044710017330,4.581260279072,0.032323433145,"Female,Age 30-34",v2024,HCUP 2021
POVCAT2,1,0.216798301543,0.041081803215,27.849201988730,0.000000131148,"County decile 2,  7.4 < percent in poverty <= 9.4",v2024,HCUP 2021
POVCAT3,1,0.238719699937,0.040335858032,35.026272350707,0.000000003253,"County decile 3,  9.4 < percent in poverty <= 10.5",v2024,HCUP 2021
POVCAT4,1,0.300332325613,0.039916743323,56.610104336521,0.000000000000,"County decile 4, 10.5 < percent in poverty <= 11.6",v2024,HCUP 2021
POVCAT5,1,0.466759624982,0.038586508823,146.32400876392,0.000000000000,"County decile 5, 11.6 < percent in poverty <= 12.9",v2024,HCUP 2021
POVCAT6,1,0.491997224563,0.038642386080,162.10538244821,0.000000000000,"County decile 6, 12.9 < percent in poverty <= 14.4",v2024,HCUP 2021
POVCAT7,1,0.505021363429,0.037653792865,179.88793718981,0.000000000000,"County decile 7, 14.4 < percent in poverty <= 15.7",v2024,HCUP 2021
POVCAT8,1,0.584678886668,0.038393357545,231.91168743956,0.000000000000,"County decile 8, 15.7 < percent in poverty <= 16.9",v2024,HCUP 2021
POVCAT9,1,0.565238550767,0.037737702852,224.34305387539,0.000000000000,"County decile 9, 16.9 < percent in poverty <= 20.1",v2024,HCUP 2021
POVCAT10,1,0.879555582231,0.035942850252,598.82724527501,0.000000000000,"County decile 10,20.1 < percent in poverty <= 43.5",v2024,HCUP 2021
