VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-2.961871638098,0.003552928799,694959.43857721,0.000000000000,Intercept,v2024,HCUP 2021
FEMALE,1,-0.058933378577,0.003518519291,280.54517630397,0.000000000000,Female,v2024,HCUP 2021
AGECAT1,1,-3.901443019824,0.007389650822,278742.18628372,0.000000000000,Age 18-24,v2024,HCUP 2021
AGECAT2,1,-3.644239804578,0.007538808858,233672.94416858,0.000000000000,Age 25-29,v2024,HCUP 2021
AGECAT3,1,-3.351609321629,0.006604338960,257542.00331828,0.000000000000,Age 30-34,v2024,HCUP 2021
AGECAT4,1,-3.041193025497,0.005942659521,261894.43774359,0.000000000000,Age 35-39,v2024,HCUP 2021
AGECAT5,1,-2.668469259639,0.005299205255,253572.95133083,0.000000000000,Age 40-44,v2024,HCUP 2021
AGECAT6,1,-2.341243229044,0.004853186141,232722.92744363,0.000000000000,Age 45-49,v2024,HCUP 2021
AGECAT7,1,-2.027677723451,0.004333349126,218952.79784818,0.000000000000,Age 50-54,v2024,HCUP 2021
AGECAT8,1,-1.717265125226,0.003967305627,187362.80685831,0.000000000000,Age 55-59,v2024,HCUP 2021
AGECAT9,1,-1.496976187216,0.003792501690,155803.86177324,0.000000000000,Age 60-64,v2024,HCUP 2021
AGECAT10,1,-1.347101044444,0.003809519767,125043.14345452,0.000000000000,Age 65-69,v2024,HCUP 2021
AGECAT11,1,-1.158716797749,0.003831732457,91445.902513242,0.000000000000,Age 70-74,v2024,HCUP 2021
AGECAT12,1,-0.792797022246,0.003946107736,40363.251529862,0.000000000000,Age 75-79,v2024,HCUP 2021
AGECAT13,1,-0.445659307136,0.004139239315,11592.173929973,0.000000000000,Age 80-84,v2024,HCUP 2021
FAGECAT1,1,0.305222829522,0.009866200317,957.04899258265,0.000000000000,"Female,Age 18-24",v2024,HCUP 2021
FAGECAT2,1,0.181667402244,0.010306801847,310.67489398230,0.000000000000,"Female,Age 25-29",v2024,HCUP 2021
FAGECAT3,1,0.038970534670,0.009251390299,17.744293884179,0.000025267423,"Female,Age 30-34",v2024,HCUP 2021
FAGECAT4,1,-0.057335775285,0.008456275943,45.971966979087,0.000000000012,"Female,Age 35-39",v2024,HCUP 2021
FAGECAT5,1,-0.116637764575,0.007553151586,238.46353281415,0.000000000000,"Female,Age 40-44",v2024,HCUP 2021
FAGECAT6,1,-0.157825952021,0.006902436207,522.81980692894,0.000000000000,"Female,Age 45-49",v2024,HCUP 2021
FAGECAT7,1,-0.195738960283,0.006120856036,1022.6575391705,0.000000000000,"Female,Age 50-54",v2024,HCUP 2021
FAGECAT8,1,-0.227648804362,0.005530234554,1694.5080816359,0.000000000000,"Female,Age 55-59",v2024,HCUP 2021
FAGECAT9,1,-0.205493912701,0.005203418733,1559.6256551696,0.000000000000,"Female,Age 60-64",v2024,HCUP 2021
FAGECAT10,1,-0.153600438571,0.005158945460,886.46794963171,0.000000000000,"Female,Age 65-69",v2024,HCUP 2021
FAGECAT11,1,-0.061057955297,0.005104061500,143.10431063513,0.000000000000,"Female,Age 70-74",v2024,HCUP 2021
FAGECAT12,1,-0.024166114529,0.005205050251,21.555783119046,0.000003436848,"Female,Age 75-79",v2024,HCUP 2021
FAGECAT13,1,-0.004227762960,0.005394534089,0.614205039238,0.433208917345,"Female,Age 80-84",v2024,HCUP 2021
POVCAT2,1,0.081444991380,0.003187035266,653.06291887381,0.000000000000,"County decile 2,  7.4 < percent in poverty <= 9.4",v2024,HCUP 2021
POVCAT3,1,0.084685417109,0.003164488610,716.16021042529,0.000000000000,"County decile 3,  9.4 < percent in poverty <= 10.5",v2024,HCUP 2021
POVCAT4,1,0.171514201468,0.003115131085,3031.4298189516,0.000000000000,"County decile 4, 10.5 < percent in poverty <= 11.6",v2024,HCUP 2021
POVCAT5,1,0.297489516118,0.002993969622,9872.9866899317,0.000000000000,"County decile 5, 11.6 < percent in poverty <= 12.9",v2024,HCUP 2021
POVCAT6,1,0.332763748131,0.003007841166,12239.458864311,0.000000000000,"County decile 6, 12.9 < percent in poverty <= 14.4",v2024,HCUP 2021
POVCAT7,1,0.361094414880,0.002994548995,14540.478415015,0.000000000000,"County decile 7, 14.4 < percent in poverty <= 15.7",v2024,HCUP 2021
POVCAT8,1,0.480140804172,0.002998819748,25635.187992914,0.000000000000,"County decile 8, 15.7 < percent in poverty <= 16.9",v2024,HCUP 2021
POVCAT9,1,0.522353520526,0.002945795397,31442.994058461,0.000000000000,"County decile 9, 16.9 < percent in poverty <= 20.1",v2024,HCUP 2021
POVCAT10,1,0.669350223944,0.002873781072,54249.965468860,0.000000000000,"County decile 10,20.1 < percent in poverty <= 43.5",v2024,HCUP 2021
