VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-5.744216420594,0.010987496621,273315.38517142,0.000000000000,Intercept,v2024,HCUP 2021
FEMALE,1,-0.547361741552,0.013885417578,1553.9283408750,0.000000000000,Female,v2024,HCUP 2021
AGECAT1,1,-1.506489963621,0.012604572295,14284.868878210,0.000000000000,Age 18-24,v2024,HCUP 2021
AGECAT2,1,-1.380569751870,0.013066724387,11163.059669421,0.000000000000,Age 25-29,v2024,HCUP 2021
AGECAT3,1,-1.248100391300,0.012662078554,9716.0341297341,0.000000000000,Age 30-34,v2024,HCUP 2021
AGECAT4,1,-1.067393363475,0.012350968549,7468.7335292418,0.000000000000,Age 35-39,v2024,HCUP 2021
AGECAT5,1,-0.784226012992,0.011912085109,4334.1796867984,0.000000000000,Age 40-44,v2024,HCUP 2021
AGECAT6,1,-0.521680747385,0.011587573862,2026.8639012079,0.000000000000,Age 45-49,v2024,HCUP 2021
AGECAT7,1,-0.300942632371,0.011208039804,720.95490631082,0.000000000000,Age 50-54,v2024,HCUP 2021
AGECAT8,1,-0.110660966585,0.010972091659,101.72086970511,0.000000000000,Age 55-59,v2024,HCUP 2021
AGECAT9,1,-0.054763957924,0.010943147200,25.044085280854,0.000000560344,Age 60-64,v2024,HCUP 2021
AGECAT10,1,-0.033681603740,0.011095496017,9.214930849363,0.002400492785,Age 65-69,v2024,HCUP 2021
AGECAT11,1,-0.067824536778,0.011399564252,35.399503524857,0.000000002686,Age 70-74,v2024,HCUP 2021
AGECAT12,1,0.045606282327,0.011986096905,14.477506671513,0.000141843217,Age 75-79,v2024,HCUP 2021
AGECAT13,1,0.100116977019,0.013024622427,59.086079031737,0.000000000000,Age 80-84,v2024,HCUP 2021
FAGECAT1,1,0.599987637091,0.017723991741,1145.9390668300,0.000000000000,"Female,Age 18-24",v2024,HCUP 2021
FAGECAT2,1,0.499066217963,0.018564885452,722.65630922708,0.000000000000,"Female,Age 25-29",v2024,HCUP 2021
FAGECAT3,1,0.340505498931,0.018271356435,347.30151678726,0.000000000000,"Female,Age 30-34",v2024,HCUP 2021
FAGECAT4,1,0.281378139441,0.017901050850,247.07207055401,0.000000000000,"Female,Age 35-39",v2024,HCUP 2021
FAGECAT5,1,0.172363328948,0.017362082025,98.556696768611,0.000000000000,"Female,Age 40-44",v2024,HCUP 2021
FAGECAT6,1,0.125662657617,0.016867910513,55.499606494481,0.000000000000,"Female,Age 45-49",v2024,HCUP 2021
FAGECAT7,1,0.061681009511,0.016293259750,14.331346083601,0.000153291026,"Female,Age 50-54",v2024,HCUP 2021
FAGECAT8,1,-0.058962868329,0.015980190942,13.614236037836,0.000224476813,"Female,Age 55-59",v2024,HCUP 2021
FAGECAT9,1,-0.083043162715,0.015921394138,27.204802344986,0.000000183004,"Female,Age 60-64",v2024,HCUP 2021
FAGECAT10,1,-0.050371690434,0.016108847457,9.777866724989,0.001766251202,"Female,Age 65-69",v2024,HCUP 2021
FAGECAT11,1,0.026887501231,0.016487907848,2.659315002271,0.102945059545,"Female,Age 70-74",v2024,HCUP 2021
FAGECAT12,1,0.030775325783,0.017356654945,3.143932829248,0.076209838576,"Female,Age 75-79",v2024,HCUP 2021
FAGECAT13,1,0.042258767934,0.018770539345,5.068508259986,0.024364341982,"Female,Age 80-84",v2024,HCUP 2021
POVCAT2,1,0.123041007663,0.006840088773,323.57598513710,0.000000000000,"County decile 2,  7.4 < percent in poverty <= 9.4",v2024,HCUP 2021
POVCAT3,1,0.177204957511,0.006711361766,697.15674937146,0.000000000000,"County decile 3,  9.4 < percent in poverty <= 10.5",v2024,HCUP 2021
POVCAT4,1,0.285512912455,0.006581670315,1881.8251145978,0.000000000000,"County decile 4, 10.5 < percent in poverty <= 11.6",v2024,HCUP 2021
POVCAT5,1,0.423964529102,0.006344221544,4465.8318334470,0.000000000000,"County decile 5, 11.6 < percent in poverty <= 12.9",v2024,HCUP 2021
POVCAT6,1,0.469360043639,0.006342984212,5475.5149659324,0.000000000000,"County decile 6, 12.9 < percent in poverty <= 14.4",v2024,HCUP 2021
POVCAT7,1,0.504392878933,0.006266605287,6478.4813296042,0.000000000000,"County decile 7, 14.4 < percent in poverty <= 15.7",v2024,HCUP 2021
POVCAT8,1,0.622581337996,0.006297266536,9774.3535950394,0.000000000000,"County decile 8, 15.7 < percent in poverty <= 16.9",v2024,HCUP 2021
POVCAT9,1,0.665318398273,0.006175267165,11607.737105805,0.000000000000,"County decile 9, 16.9 < percent in poverty <= 20.1",v2024,HCUP 2021
POVCAT10,1,0.833127987774,0.006012079928,19203.215561158,0.000000000000,"County decile 10,20.1 < percent in poverty <= 43.5",v2024,HCUP 2021
