Variable,DF,Estimate,LowerCL,UpperCL,ZStat,ProbZStat,Model,zlabel,SoftVer,SrcData
AGE_1,1,-0.110273788916,-0.512977103696,0.292429525864,-0.536704434214,0.591471792619,Gee,Age Days 0-59,v2024,"HCUP 2019, 2020, 2021"
AGE_5,1,0.060843463123,-0.340861462250,0.462548388496,0.296862171418,0.766571737761,Gee,Age 4-9 years,v2024,"HCUP 2019, 2020, 2021"
AGE_6,1,0.650996145548,0.261275645246,1.040716645849,3.273959153702,0.001060519400,Gee,Age 10-14 years,v2024,"HCUP 2019, 2020, 2021"
AGE_7,1,0.500119255799,0.098102305129,0.902136206469,2.438244774773,0.014758776590,Gee,Age 15-17 years,v2024,"HCUP 2019, 2020, 2021"
AGE_2_3,1,-0.339711105673,-0.823440327417,0.144018116071,-1.376434381752,0.168687189566,Gee,Age Days 60-364,v2024,"HCUP 2019, 2020, 2021"
MALE,1,-0.091699669798,-0.294251945367,0.110852605772,-0.887316865200,0.374908328047,Gee,Patient Sex Flag: 1=Male / 0=Female,v2024,"HCUP 2019, 2020, 2021"
PD05_NonWt_1,1,0.166972275963,-0.115504011277,0.449448563203,1.158538475928,0.246644359558,Gee,"PD05 Comorbidty count using non-weighted method, category 1, count >= 2",v2024,"HCUP 2019, 2020, 2021"
ODC903,1,0.402384125959,-0.119741167285,0.924509419203,1.510477283969,0.130921681464,Gee,Ventilator Dependence flag,v2024,"HCUP 2019, 2020, 2021"
MDRG_103,1,0.348273164291,-0.163400721740,0.859947050322,1.334058425547,0.182184709552,Gee,CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES,v2024,"HCUP 2019, 2020, 2021"
MDRG_108,1,0.897402790753,-0.267132059529,2.061937641036,1.510368838747,0.130949335312,Gee,PERIPH/CRANIAL NERVE & OTHER NERV SYST PROC,v2024,"HCUP 2019, 2020, 2021"
MDRG_122,1,1.737767895077,0.415605222228,3.059930567926,2.576054034638,0.009993502773,Gee,"TRAUMATIC STUPOR & COMA, COMA >1 HR",v2024,"HCUP 2019, 2020, 2021"
