VARIABLE,DF,Estimate,STDERR,WALDCHISQ,ProbChiSq,LABEL,SoftwareVersion,SrcData
Intercept,1,-8.292812908889,0.036291862986,52213.789004504,0.000000000000,Intercept,v2024,HCUP 2021
FEMALE,1,0.018985740969,0.030131861551,0.397011581496,0.528636650257,Female,v2024,HCUP 2021
AGECAT2,1,-0.941463632786,0.036894778679,651.14435251808,0.000000000000,Age 5-9,v2024,HCUP 2021
AGECAT3,1,-0.110077576521,0.027380114759,16.163194197554,0.000058112352,Age 10-14,v2024,HCUP 2021
FAGECAT2,1,0.175181511563,0.051068447492,11.767148335627,0.000602852637,"Female,Age 5-9",v2024,HCUP 2021
FAGECAT3,1,0.016151835883,0.038929532982,0.172141427007,0.678215624174,"Female,Age 10-14",v2024,HCUP 2021
POVCAT2,1,0.102721604128,0.043381524570,5.606785799158,0.017891051146,"County decile 2,  7.4 < percent in poverty <= 9.4",v2024,HCUP 2021
POVCAT3,1,0.188268360485,0.042618417742,19.514617231304,0.000009983282,"County decile 3,  9.4 < percent in poverty <= 10.5",v2024,HCUP 2021
POVCAT4,1,0.421466793774,0.040554387922,108.00678149708,0.000000000000,"County decile 4, 10.5 < percent in poverty <= 11.6",v2024,HCUP 2021
POVCAT5,1,0.280366057074,0.041698782474,45.206836700561,0.000000000018,"County decile 5, 11.6 < percent in poverty <= 12.9",v2024,HCUP 2021
POVCAT6,1,0.322744640371,0.041587751255,60.226441356392,0.000000000000,"County decile 6, 12.9 < percent in poverty <= 14.4",v2024,HCUP 2021
POVCAT7,1,0.321336178302,0.041084621565,61.173124961595,0.000000000000,"County decile 7, 14.4 < percent in poverty <= 15.7",v2024,HCUP 2021
POVCAT8,1,0.447352063610,0.041316711766,117.23232798555,0.000000000000,"County decile 8, 15.7 < percent in poverty <= 16.9",v2024,HCUP 2021
POVCAT9,1,0.481259408743,0.040192777174,143.37137011638,0.000000000000,"County decile 9, 16.9 < percent in poverty <= 20.1",v2024,HCUP 2021
POVCAT10,1,0.688279747547,0.038287533383,323.15821792954,0.000000000000,"County decile 10,20.1 < percent in poverty <= 43.5",v2024,HCUP 2021
